QUEUE_ID,CU,CPU_USAGE,MEM_USAGE,LAUNCHING_JOB_NUMS,RUNNING_JOB_NUMS,SUCCEED_JOB_NUMS,CANCELLED_JOB_NUMS,FAILED_JOB_NUMS,DOTTING_TIME,DISK_USAGE,QUEUE_TYPE_general,QUEUE_TYPE_spark,QUEUE_TYPE_sql
2,16,5,31,0,0,0,0,0,2020-06-06 14:09:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-06 14:14:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 14:20:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 14:25:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 14:30:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-06 14:35:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 14:40:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-06 14:45:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 14:50:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 14:55:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 15:00:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 15:05:00,26,0,0,1
2,16,9,31,0,0,0,0,0,2020-06-06 15:11:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 15:16:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 15:21:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 15:26:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 15:31:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-06 15:36:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-06 15:41:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 15:46:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 15:51:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 15:56:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 16:02:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 16:07:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-06 16:12:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 16:17:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-06 16:22:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 16:27:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 16:32:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-06 16:37:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-06 16:42:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-06 16:47:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 16:53:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 16:58:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-06 17:03:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-06 17:08:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-06 17:13:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 17:18:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-06 17:23:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 17:28:00,26,0,0,1
2,16,1,31,0,0,0,0,0,2020-06-06 17:33:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 17:38:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 17:43:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 17:49:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 17:54:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-06 17:59:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-06 18:04:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 18:09:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 18:14:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 18:19:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-06 18:24:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 18:29:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 18:34:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 18:40:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 18:45:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 18:50:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 18:55:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-06 19:00:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 19:05:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 19:10:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 19:15:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 19:20:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 19:25:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-06 19:30:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 19:36:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-06 19:41:00,26,0,0,1
2,16,10,30,0,0,0,0,0,2020-06-06 19:46:00,26,0,0,1
2,16,3,30,0,0,0,0,0,2020-06-06 19:51:00,26,0,0,1
2,16,6,30,0,0,0,0,0,2020-06-06 19:56:00,26,0,0,1
2,16,3,30,0,0,0,0,0,2020-06-06 20:01:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 20:06:00,26,0,0,1
2,16,3,30,0,0,0,0,0,2020-06-06 20:11:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 20:16:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 20:21:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 20:26:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-06 20:32:00,26,0,0,1
2,16,8,30,0,0,0,0,0,2020-06-06 20:37:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-06 20:42:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 20:47:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 20:52:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 20:57:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 21:02:00,26,0,0,1
2,16,1,31,0,0,0,0,0,2020-06-06 21:07:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 21:12:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-06 21:17:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-06 21:22:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 21:27:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 21:33:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-06 21:38:00,26,0,0,1
2,16,9,31,0,0,0,0,0,2020-06-06 21:43:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-06 21:48:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 21:53:00,26,0,0,1
2,16,2,30,0,0,0,0,0,2020-06-06 21:58:00,26,0,0,1
2,16,9,31,0,0,0,0,0,2020-06-06 22:03:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-06 22:08:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-06 22:13:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-06 22:18:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-06 22:23:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 22:28:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 22:34:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 22:39:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-06 22:44:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-06 22:49:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 22:54:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 22:59:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 23:04:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 23:09:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 23:14:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 23:19:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 23:24:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 23:30:00,26,0,0,1
2,16,8,31,0,0,0,0,0,2020-06-06 23:35:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 23:40:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 23:45:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-06 23:50:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-06 23:55:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 00:00:00,26,0,0,1
2,16,1,31,0,0,0,0,0,2020-06-07 00:05:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 00:10:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 00:15:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 00:21:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 00:26:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 00:31:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 00:36:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 00:41:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 00:46:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 00:51:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 00:56:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 01:01:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 01:06:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 01:11:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 01:17:00,26,0,0,1
2,16,2,30,0,0,0,0,0,2020-06-07 01:22:00,26,0,0,1
2,16,5,30,0,0,0,0,0,2020-06-07 01:27:00,26,0,0,1
2,16,6,30,0,0,0,0,0,2020-06-07 01:32:00,26,0,0,1
2,16,5,30,0,0,0,0,0,2020-06-07 01:37:00,26,0,0,1
2,16,2,30,0,0,0,0,0,2020-06-07 01:42:00,26,0,0,1
2,16,5,30,0,0,0,0,0,2020-06-07 01:47:00,26,0,0,1
2,16,2,30,0,0,0,0,0,2020-06-07 01:52:00,26,0,0,1
2,16,3,30,0,0,0,0,0,2020-06-07 01:57:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 02:02:00,26,0,0,1
2,16,2,30,0,0,0,0,0,2020-06-07 02:07:00,26,0,0,1
2,16,4,30,0,0,0,0,0,2020-06-07 02:13:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-07 02:18:00,26,0,0,1
2,16,3,30,0,0,0,0,0,2020-06-07 02:23:00,26,0,0,1
2,16,3,30,0,0,0,0,0,2020-06-07 02:28:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-07 02:33:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 02:38:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 02:43:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 02:48:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 02:53:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 02:58:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 03:03:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 03:09:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-07 03:14:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 03:19:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 03:24:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 03:29:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 03:34:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 03:39:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 03:44:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 03:49:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 03:54:00,26,0,0,1
2,16,12,31,0,0,0,0,0,2020-06-07 03:59:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 04:05:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 04:10:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-07 04:15:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 04:20:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-07 04:25:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 04:30:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 04:35:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 04:40:00,26,0,0,1
2,16,2,30,0,0,0,0,0,2020-06-07 04:45:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 04:50:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 04:55:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 05:01:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 05:06:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 05:11:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 05:16:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 05:21:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 05:26:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 05:31:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 05:36:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 05:41:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 05:46:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 05:52:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 05:57:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 06:02:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-07 06:07:00,26,0,0,1
2,16,2,30,0,0,0,0,0,2020-06-07 06:12:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-07 06:17:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 06:22:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 06:27:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 06:32:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 06:37:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 06:42:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 06:48:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 06:53:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 06:58:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 07:03:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 07:08:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 07:13:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 07:18:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-07 07:23:00,26,0,0,1
2,16,12,31,0,0,0,0,0,2020-06-07 07:28:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 07:33:00,26,0,0,1
2,16,3,30,0,0,0,0,0,2020-06-07 07:38:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 07:44:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 07:49:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-07 07:54:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 07:59:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 08:04:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-07 08:09:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 08:14:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 08:19:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 08:24:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 08:29:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 08:34:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 08:40:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 08:45:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 08:50:00,26,0,0,1
2,16,11,31,0,0,0,0,0,2020-06-07 08:55:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 09:00:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 09:05:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-07 09:10:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 09:15:00,26,0,0,1
2,16,8,31,0,0,0,0,0,2020-06-07 09:20:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 09:25:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 09:31:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 09:36:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 09:41:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 09:46:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 09:51:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 09:56:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 10:01:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 10:06:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 10:11:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-07 10:16:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 10:22:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 10:27:00,26,0,0,1
2,16,1,31,0,0,0,0,0,2020-06-07 10:32:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 10:37:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 10:42:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-07 10:47:00,26,0,0,1
2,16,1,31,0,0,0,0,0,2020-06-07 10:52:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 10:57:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 11:02:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 11:07:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 11:13:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 11:18:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 11:23:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 11:28:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 11:33:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 11:38:00,26,0,0,1
2,16,1,31,0,0,0,0,0,2020-06-07 11:43:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 11:48:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 11:53:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 11:58:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-07 12:04:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 12:09:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 12:14:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 12:19:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 12:24:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 12:29:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-07 12:34:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 12:39:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 12:44:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 12:49:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 12:55:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 13:00:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 13:05:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 13:10:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 13:15:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-07 13:20:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 13:25:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 13:30:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 13:35:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 13:40:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 13:46:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 13:51:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 13:56:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 14:01:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 14:06:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 14:11:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-07 14:16:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 14:21:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 14:26:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-07 14:31:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 14:37:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-07 14:42:00,26,0,0,1
2,16,10,31,0,0,0,0,0,2020-06-07 14:47:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 14:52:00,26,0,0,1
2,16,11,31,0,0,0,0,0,2020-06-07 14:57:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-07 15:02:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 15:07:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 15:12:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 15:17:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 15:22:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 15:28:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 15:33:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 15:38:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 15:43:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 15:48:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 15:53:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 15:58:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 16:03:00,26,0,0,1
2,16,1,31,0,0,0,0,0,2020-06-07 16:08:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 16:13:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 16:18:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 16:24:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 16:29:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 16:34:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 16:39:00,26,0,0,1
2,16,8,31,0,0,0,0,0,2020-06-07 16:44:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 16:49:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 16:54:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 16:59:00,26,0,0,1
2,16,9,31,0,0,0,0,0,2020-06-07 17:04:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 17:09:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 17:15:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-07 17:20:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-07 17:25:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 17:30:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 17:35:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 17:40:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 17:45:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 17:50:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 17:55:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 18:00:00,26,0,0,1
2,16,4,31,0,0,0,0,0,2020-06-07 18:06:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 18:11:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-07 18:16:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 18:21:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 18:26:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 18:31:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-07 18:36:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 18:41:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 18:46:00,26,0,0,1
2,16,6,31,0,0,0,0,0,2020-06-07 18:51:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 18:56:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 19:02:00,26,0,0,1
2,16,1,31,0,0,0,0,0,2020-06-07 19:07:00,26,0,0,1
2,16,5,31,0,0,0,0,0,2020-06-07 19:12:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 19:17:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 19:22:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 19:27:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 19:32:00,26,0,0,1
2,16,7,31,0,0,0,0,0,2020-06-07 19:37:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 19:42:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 19:47:00,26,0,0,1
2,16,10,31,0,0,0,0,0,2020-06-07 19:53:00,26,0,0,1
2,16,2,31,0,0,0,0,0,2020-06-07 19:58:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 20:03:00,26,0,0,1
2,16,3,31,0,0,0,0,0,2020-06-07 20:08:00,26,0,0,1
